resp_id,design,cylinders,brand,price,color,rating
60,Fully Fairing,2,Honda,7000,black,6
60,Fully Fairing,4,BMW,8000,blue,5
60,Naked,4,BMW,7000,red,4
60,Naked,2,BMW,7000,red,6
60,Fully Fairing,4,Honda,10000,blue,1
60,Fully Fairing,4,Honda,10000,red,3
60,Fully Fairing,4,BMW,10000,blue,1
60,Naked,4,Honda,10000,yellow,4
60,Fully Fairing,4,Honda,10000,red,3
60,Fully Fairing,4,BMW,8000,yellow,10
61,Naked,4,Honda,7000,yellow,10
61,Fully Fairing,4,BMW,8000,red,7
61,Fully Fairing,4,Honda,7000,red,8
61,Fully Fairing,2,Honda,10000,red,2
61,Fully Fairing,2,Honda,8000,black,8
61,Naked,4,BMW,10000,red,2
61,Naked,4,Honda,10000,black,6
61,Naked,4,BMW,8000,red,6
61,Fully Fairing,4,Honda,8000,black,8
61,Naked,4,BMW,7000,yellow,8
61,Fully Fairing,2,BMW,8000,yellow,5
61,Naked,2,Honda,10000,blue,1
61,Fully Fairing,2,Honda,10000,red,3
61,Naked,4,BMW,7000,yellow,6
61,Fully Fairing,2,Honda,7000,black,6
61,Fully Fairing,4,BMW,8000,blue,6
61,Naked,4,BMW,7000,red,7
61,Naked,2,BMW,7000,red,7
61,Fully Fairing,4,Honda,10000,blue,5
61,Fully Fairing,4,Honda,10000,red,5
61,Fully Fairing,4,BMW,10000,blue,3
61,Naked,4,Honda,10000,yellow,5
61,Fully Fairing,4,Honda,10000,red,7
61,Fully Fairing,4,BMW,8000,yellow,7
62,Naked,4,Honda,7000,yellow,9
62,Fully Fairing,4,BMW,8000,red,8
62,Fully Fairing,4,Honda,7000,red,10
62,Fully Fairing,2,Honda,10000,red,4
62,Fully Fairing,2,Honda,8000,black,6
62,Naked,4,BMW,10000,red,3
62,Naked,4,Honda,10000,black,4
62,Naked,4,BMW,8000,red,6
62,Fully Fairing,4,Honda,8000,black,7
62,Naked,4,BMW,7000,yellow,9
62,Fully Fairing,2,BMW,8000,yellow,6
62,Naked,2,Honda,10000,blue,1
62,Fully Fairing,2,Honda,10000,red,5
62,Naked,4,BMW,7000,yellow,9
62,Fully Fairing,2,Honda,7000,black,7
62,Fully Fairing,4,BMW,8000,blue,5
62,Naked,4,BMW,7000,red,8
62,Naked,2,BMW,7000,red,8
62,Fully Fairing,4,Honda,10000,blue,3
62,Fully Fairing,4,Honda,10000,red,6
62,Fully Fairing,4,BMW,10000,blue,3
62,Naked,4,Honda,10000,yellow,6
62,Fully Fairing,4,Honda,10000,red,6
62,Fully Fairing,4,BMW,8000,yellow,7
63,Naked,4,Honda,7000,yellow,5
63,Fully Fairing,4,BMW,8000,red,4
63,Fully Fairing,4,Honda,7000,red,8
63,Fully Fairing,2,Honda,10000,red,6
63,Fully Fairing,2,Honda,8000,black,5
63,Naked,4,BMW,10000,red,5
63,Naked,4,Honda,10000,black,5
63,Naked,4,BMW,8000,red,4
63,Fully Fairing,4,Honda,8000,black,9
63,Naked,4,BMW,7000,yellow,5
63,Fully Fairing,2,BMW,8000,yellow,5
63,Naked,2,Honda,10000,blue,6
63,Fully Fairing,2,Honda,10000,red,6
63,Naked,4,BMW,7000,yellow,5
63,Fully Fairing,2,Honda,7000,black,5
63,Fully Fairing,4,BMW,8000,blue,4
63,Naked,4,BMW,7000,red,3
63,Naked,2,BMW,7000,red,1
63,Fully Fairing,4,Honda,10000,blue,8
63,Fully Fairing,4,Honda,10000,red,10
63,Fully Fairing,4,BMW,10000,blue,3
63,Naked,4,Honda,10000,yellow,7
63,Fully Fairing,4,Honda,10000,red,9
63,Fully Fairing,4,BMW,8000,yellow,9
64,Naked,4,Honda,7000,yellow,9
64,Fully Fairing,4,BMW,8000,red,9
64,Fully Fairing,4,Honda,7000,red,10
64,Fully Fairing,2,Honda,10000,red,5
64,Fully Fairing,2,Honda,8000,black,7
64,Naked,4,BMW,10000,red,2
64,Naked,4,Honda,10000,black,3
64,Naked,4,BMW,8000,red,8
64,Fully Fairing,4,Honda,8000,black,8
64,Naked,4,BMW,7000,yellow,8
64,Fully Fairing,2,BMW,8000,yellow,8
64,Naked,2,Honda,10000,blue,1
64,Fully Fairing,2,Honda,10000,red,4
64,Naked,4,BMW,7000,yellow,9
64,Fully Fairing,2,Honda,7000,black,7
64,Fully Fairing,4,BMW,8000,blue,7
64,Naked,4,BMW,7000,red,8
64,Naked,2,BMW,7000,red,8
64,Fully Fairing,4,Honda,10000,blue,4
64,Fully Fairing,4,Honda,10000,red,6
64,Fully Fairing,4,BMW,10000,blue,2
64,Naked,4,Honda,10000,yellow,2
64,Fully Fairing,4,Honda,10000,red,5
64,Fully Fairing,4,BMW,8000,yellow,9
65,Naked,4,Honda,7000,yellow,10
65,Fully Fairing,4,BMW,8000,red,5
65,Fully Fairing,4,Honda,7000,red,9
65,Fully Fairing,2,Honda,10000,red,8
65,Fully Fairing,2,Honda,8000,black,8
65,Naked,4,BMW,10000,red,2
65,Naked,4,Honda,10000,black,6
65,Naked,4,BMW,8000,red,6
65,Fully Fairing,4,Honda,8000,black,8
65,Naked,4,BMW,7000,yellow,8
65,Fully Fairing,2,BMW,8000,yellow,6
65,Naked,2,Honda,10000,blue,1
65,Fully Fairing,2,Honda,10000,red,7
65,Naked,4,BMW,7000,yellow,8
65,Fully Fairing,2,Honda,7000,black,6
65,Fully Fairing,4,BMW,8000,blue,3
65,Naked,4,BMW,7000,red,7
65,Naked,2,BMW,7000,red,6
65,Fully Fairing,4,Honda,10000,blue,1
65,Fully Fairing,4,Honda,10000,red,5
65,Fully Fairing,4,BMW,10000,blue,3
65,Naked,4,Honda,10000,yellow,5
65,Fully Fairing,4,Honda,10000,red,8
65,Fully Fairing,4,BMW,8000,yellow,6
66,Naked,4,Honda,7000,yellow,6
66,Fully Fairing,4,BMW,8000,red,10
66,Fully Fairing,4,Honda,7000,red,10
66,Fully Fairing,2,Honda,10000,red,7
66,Fully Fairing,2,Honda,8000,black,5
66,Naked,4,BMW,10000,red,2
66,Naked,4,Honda,10000,black,1
66,Naked,4,BMW,8000,red,5
66,Fully Fairing,4,Honda,8000,black,5
66,Naked,4,BMW,7000,yellow,8
66,Fully Fairing,2,BMW,8000,yellow,3
66,Naked,2,Honda,10000,blue,2
66,Fully Fairing,2,Honda,10000,red,7
66,Naked,4,BMW,7000,yellow,5
66,Fully Fairing,2,Honda,7000,black,8
66,Fully Fairing,4,BMW,8000,blue,4
66,Naked,4,BMW,7000,red,8
66,Naked,2,BMW,7000,red,7
66,Fully Fairing,4,Honda,10000,blue,3
66,Fully Fairing,4,Honda,10000,red,7
66,Fully Fairing,4,BMW,10000,blue,1
66,Naked,4,Honda,10000,yellow,6
66,Fully Fairing,4,Honda,10000,red,8
66,Fully Fairing,4,BMW,8000,yellow,4
67,Naked,4,Honda,7000,yellow,7
67,Fully Fairing,4,BMW,8000,red,7
67,Fully Fairing,4,Honda,7000,red,10
67,Fully Fairing,2,Honda,10000,red,8
67,Fully Fairing,2,Honda,8000,black,6
67,Naked,4,BMW,10000,red,3
67,Naked,4,Honda,10000,black,2
67,Naked,4,BMW,8000,red,5
67,Fully Fairing,4,Honda,8000,black,6
67,Naked,4,BMW,7000,yellow,6
67,Fully Fairing,2,BMW,8000,yellow,6
67,Naked,2,Honda,10000,blue,2
67,Fully Fairing,2,Honda,10000,red,5
67,Naked,4,BMW,7000,yellow,6
67,Fully Fairing,2,Honda,7000,black,9
67,Fully Fairing,4,BMW,8000,blue,5
67,Naked,4,BMW,7000,red,5
67,Naked,2,BMW,7000,red,6
67,Fully Fairing,4,Honda,10000,blue,5
67,Fully Fairing,4,Honda,10000,red,10
67,Fully Fairing,4,BMW,10000,blue,1
67,Naked,4,Honda,10000,yellow,6
67,Fully Fairing,4,Honda,10000,red,7
67,Fully Fairing,4,BMW,8000,yellow,5
68,Naked,4,Honda,7000,yellow,9
68,Fully Fairing,4,BMW,8000,red,8
68,Fully Fairing,4,Honda,7000,red,10
68,Fully Fairing,2,Honda,10000,red,4
68,Fully Fairing,2,Honda,8000,black,4
68,Naked,4,BMW,10000,red,7
68,Naked,4,Honda,10000,black,1
68,Naked,4,BMW,8000,red,5
68,Fully Fairing,4,Honda,8000,black,7
68,Naked,4,BMW,7000,yellow,10
68,Fully Fairing,2,BMW,8000,yellow,7
68,Naked,2,Honda,10000,blue,3
68,Fully Fairing,2,Honda,10000,red,5
68,Naked,4,BMW,7000,yellow,8
68,Fully Fairing,2,Honda,7000,black,8
68,Fully Fairing,4,BMW,8000,blue,6
68,Naked,4,BMW,7000,red,7
68,Naked,2,BMW,7000,red,9
68,Fully Fairing,4,Honda,10000,blue,1
68,Fully Fairing,4,Honda,10000,red,5
68,Fully Fairing,4,BMW,10000,blue,3
68,Naked,4,Honda,10000,yellow,5
68,Fully Fairing,4,Honda,10000,red,5
68,Fully Fairing,4,BMW,8000,yellow,9
69,Naked,4,Honda,7000,yellow,10
69,Fully Fairing,4,BMW,8000,red,5
69,Fully Fairing,4,Honda,7000,red,8
69,Fully Fairing,2,Honda,10000,red,7
69,Fully Fairing,2,Honda,8000,black,6
69,Naked,4,BMW,10000,red,3
69,Naked,4,Honda,10000,black,2
69,Naked,4,BMW,8000,red,1
69,Fully Fairing,4,Honda,8000,black,6
69,Naked,4,BMW,7000,yellow,5
69,Fully Fairing,2,BMW,8000,yellow,8
69,Naked,2,Honda,10000,blue,2
69,Fully Fairing,2,Honda,10000,red,7
69,Naked,4,BMW,7000,yellow,2
69,Fully Fairing,2,Honda,7000,black,3
69,Fully Fairing,4,BMW,8000,blue,10
69,Naked,4,BMW,7000,red,7
69,Naked,2,BMW,7000,red,4
69,Fully Fairing,4,Honda,10000,blue,6
69,Fully Fairing,4,Honda,10000,red,7
69,Fully Fairing,4,BMW,10000,blue,7
69,Naked,4,Honda,10000,yellow,4
69,Fully Fairing,4,Honda,10000,red,8
69,Fully Fairing,4,BMW,8000,yellow,8
70,Naked,4,Honda,7000,yellow,7
70,Fully Fairing,4,BMW,8000,red,8
70,Fully Fairing,4,Honda,7000,red,10
70,Fully Fairing,2,Honda,10000,red,4
70,Fully Fairing,2,Honda,8000,black,7
70,Naked,4,BMW,10000,red,3
70,Naked,4,Honda,10000,black,1
70,Naked,4,BMW,8000,red,7
70,Fully Fairing,4,Honda,8000,black,7
70,Naked,4,BMW,7000,yellow,8
70,Fully Fairing,2,BMW,8000,yellow,4
70,Naked,2,Honda,10000,blue,1
70,Fully Fairing,2,Honda,10000,red,3
70,Naked,4,BMW,7000,yellow,6
70,Fully Fairing,2,Honda,7000,black,6
70,Fully Fairing,4,BMW,8000,blue,7
70,Naked,4,BMW,7000,red,8
70,Naked,2,BMW,7000,red,8
70,Fully Fairing,4,Honda,10000,blue,5
70,Fully Fairing,4,Honda,10000,red,6
70,Fully Fairing,4,BMW,10000,blue,6
70,Naked,4,Honda,10000,yellow,2
70,Fully Fairing,4,Honda,10000,red,7
70,Fully Fairing,4,BMW,8000,yellow,7
71,Naked,4,Honda,7000,yellow,10
71,Fully Fairing,4,BMW,8000,red,7
71,Fully Fairing,4,Honda,7000,red,10
71,Fully Fairing,2,Honda,10000,red,5
71,Fully Fairing,2,Honda,8000,black,7
71,Naked,4,BMW,10000,red,1
71,Naked,4,Honda,10000,black,2
71,Naked,4,BMW,8000,red,6
71,Fully Fairing,4,Honda,8000,black,8
71,Naked,4,BMW,7000,yellow,9
71,Fully Fairing,2,BMW,8000,yellow,5
71,Naked,2,Honda,10000,blue,6
71,Fully Fairing,2,Honda,10000,red,4
71,Naked,4,BMW,7000,yellow,7
71,Fully Fairing,2,Honda,7000,black,8
71,Fully Fairing,4,BMW,8000,blue,8
71,Naked,4,BMW,7000,red,8
71,Naked,2,BMW,7000,red,8
71,Fully Fairing,4,Honda,10000,blue,10
71,Fully Fairing,4,Honda,10000,red,8
71,Fully Fairing,4,BMW,10000,blue,8
71,Naked,4,Honda,10000,yellow,2
71,Fully Fairing,4,Honda,10000,red,7
71,Fully Fairing,4,BMW,8000,yellow,8
72,Naked,4,Honda,7000,yellow,3
72,Fully Fairing,4,BMW,8000,red,7
72,Fully Fairing,4,Honda,7000,red,10
72,Fully Fairing,2,Honda,10000,red,3
72,Fully Fairing,2,Honda,8000,black,5
72,Naked,4,BMW,10000,red,1
72,Naked,4,Honda,10000,black,1
72,Naked,4,BMW,8000,red,4
72,Fully Fairing,4,Honda,8000,black,6
72,Naked,4,BMW,7000,yellow,1
72,Fully Fairing,2,BMW,8000,yellow,6
72,Naked,2,Honda,10000,blue,1
72,Fully Fairing,2,Honda,10000,red,5
72,Naked,4,BMW,7000,yellow,4
72,Fully Fairing,2,Honda,7000,black,5
72,Fully Fairing,4,BMW,8000,blue,5
72,Naked,4,BMW,7000,red,5
72,Naked,2,BMW,7000,red,4
72,Fully Fairing,4,Honda,10000,blue,2
72,Fully Fairing,4,Honda,10000,red,8
72,Fully Fairing,4,BMW,10000,blue,2
72,Naked,4,Honda,10000,yellow,2
72,Fully Fairing,4,Honda,10000,red,6
72,Fully Fairing,4,BMW,8000,yellow,4
73,Naked,4,Honda,7000,yellow,5
73,Fully Fairing,4,BMW,8000,red,7
73,Fully Fairing,4,Honda,7000,red,10
73,Fully Fairing,2,Honda,10000,red,4
73,Fully Fairing,2,Honda,8000,black,4
73,Naked,4,BMW,10000,red,1
73,Naked,4,Honda,10000,black,1
73,Naked,4,BMW,8000,red,2
73,Fully Fairing,4,Honda,8000,black,5
73,Naked,4,BMW,7000,yellow,1
73,Fully Fairing,2,BMW,8000,yellow,3
73,Naked,2,Honda,10000,blue,1
73,Fully Fairing,2,Honda,10000,red,4
73,Naked,4,BMW,7000,yellow,4
73,Fully Fairing,2,Honda,7000,black,8
73,Fully Fairing,4,BMW,8000,blue,5
73,Naked,4,BMW,7000,red,3
73,Naked,2,BMW,7000,red,3
73,Fully Fairing,4,Honda,10000,blue,3
73,Fully Fairing,4,Honda,10000,red,7
73,Fully Fairing,4,BMW,10000,blue,2
73,Naked,4,Honda,10000,yellow,1
73,Fully Fairing,4,Honda,10000,red,5
73,Fully Fairing,4,BMW,8000,yellow,5
74,Naked,4,Honda,7000,yellow,5
74,Fully Fairing,4,BMW,8000,red,6
74,Fully Fairing,4,Honda,7000,red,10
74,Fully Fairing,2,Honda,10000,red,3
74,Fully Fairing,2,Honda,8000,black,8
74,Naked,4,BMW,10000,red,1
74,Naked,4,Honda,10000,black,3
74,Naked,4,BMW,8000,red,4
74,Fully Fairing,4,Honda,8000,black,7
74,Naked,4,BMW,7000,yellow,6
74,Fully Fairing,2,BMW,8000,yellow,5
74,Naked,2,Honda,10000,blue,2
74,Fully Fairing,2,Honda,10000,red,2
74,Naked,4,BMW,7000,yellow,7
74,Fully Fairing,2,Honda,7000,black,7
74,Fully Fairing,4,BMW,8000,blue,2
74,Naked,4,BMW,7000,red,6
74,Naked,2,BMW,7000,red,4
74,Fully Fairing,4,Honda,10000,blue,1
74,Fully Fairing,4,Honda,10000,red,5
74,Fully Fairing,4,BMW,10000,blue,3
74,Naked,4,Honda,10000,yellow,2
74,Fully Fairing,4,Honda,10000,red,4
74,Fully Fairing,4,BMW,8000,yellow,4
75,Naked,4,Honda,7000,yellow,9
75,Fully Fairing,4,BMW,8000,red,8
75,Fully Fairing,4,Honda,7000,red,10
75,Fully Fairing,2,Honda,10000,red,7
75,Fully Fairing,2,Honda,8000,black,7
75,Naked,4,BMW,10000,red,3
75,Naked,4,Honda,10000,black,2
75,Naked,4,BMW,8000,red,5
75,Fully Fairing,4,Honda,8000,black,7
75,Naked,4,BMW,7000,yellow,6
75,Fully Fairing,2,BMW,8000,yellow,6
75,Naked,2,Honda,10000,blue,3
75,Fully Fairing,2,Honda,10000,red,6
75,Naked,4,BMW,7000,yellow,8
75,Fully Fairing,2,Honda,7000,black,8
75,Fully Fairing,4,BMW,8000,blue,6
75,Naked,4,BMW,7000,red,7
75,Naked,2,BMW,7000,red,7
75,Fully Fairing,4,Honda,10000,blue,5
75,Fully Fairing,4,Honda,10000,red,6
75,Fully Fairing,4,BMW,10000,blue,1
75,Naked,4,Honda,10000,yellow,4
75,Fully Fairing,4,Honda,10000,red,3
75,Fully Fairing,4,BMW,8000,yellow,5
76,Naked,4,Honda,7000,yellow,10
76,Fully Fairing,4,BMW,8000,red,7
76,Fully Fairing,4,Honda,7000,red,10
76,Fully Fairing,2,Honda,10000,red,6
76,Fully Fairing,2,Honda,8000,black,2
76,Naked,4,BMW,10000,red,1
76,Naked,4,Honda,10000,black,3
76,Naked,4,BMW,8000,red,6
76,Fully Fairing,4,Honda,8000,black,6
76,Naked,4,BMW,7000,yellow,4
76,Fully Fairing,2,BMW,8000,yellow,4
76,Naked,2,Honda,10000,blue,1
76,Fully Fairing,2,Honda,10000,red,6
76,Naked,4,BMW,7000,yellow,5
76,Fully Fairing,2,Honda,7000,black,6
76,Fully Fairing,4,BMW,8000,blue,5
76,Naked,4,BMW,7000,red,5
76,Naked,2,BMW,7000,red,4
76,Fully Fairing,4,Honda,10000,blue,6
76,Fully Fairing,4,Honda,10000,red,10
76,Fully Fairing,4,BMW,10000,blue,1
76,Naked,4,Honda,10000,yellow,2
76,Fully Fairing,4,Honda,10000,red,5
76,Fully Fairing,4,BMW,8000,yellow,9
77,Naked,4,Honda,7000,yellow,4
77,Fully Fairing,4,BMW,8000,red,4
77,Fully Fairing,4,Honda,7000,red,10
77,Fully Fairing,2,Honda,10000,red,7
77,Fully Fairing,2,Honda,8000,black,7
77,Naked,4,BMW,10000,red,3
77,Naked,4,Honda,10000,black,5
77,Naked,4,BMW,8000,red,2
77,Fully Fairing,4,Honda,8000,black,4
77,Naked,4,BMW,7000,yellow,2
77,Fully Fairing,2,BMW,8000,yellow,1
77,Naked,2,Honda,10000,blue,1
77,Fully Fairing,2,Honda,10000,red,7
77,Naked,4,BMW,7000,yellow,2
77,Fully Fairing,2,Honda,7000,black,6
77,Fully Fairing,4,BMW,8000,blue,3
77,Naked,4,BMW,7000,red,2
77,Naked,2,BMW,7000,red,3
77,Fully Fairing,4,Honda,10000,blue,4
77,Fully Fairing,4,Honda,10000,red,7
77,Fully Fairing,4,BMW,10000,blue,2
77,Naked,4,Honda,10000,yellow,6
77,Fully Fairing,4,Honda,10000,red,8
77,Fully Fairing,4,BMW,8000,yellow,1
78,Naked,4,Honda,7000,yellow,10
78,Fully Fairing,4,BMW,8000,red,7
78,Fully Fairing,4,Honda,7000,red,9
78,Fully Fairing,2,Honda,10000,red,1
78,Fully Fairing,2,Honda,8000,black,4
78,Naked,4,BMW,10000,red,4
78,Naked,4,Honda,10000,black,5
78,Naked,4,BMW,8000,red,7
78,Fully Fairing,4,Honda,8000,black,10
78,Naked,4,BMW,7000,yellow,7
78,Fully Fairing,2,BMW,8000,yellow,3
78,Naked,2,Honda,10000,blue,4
78,Fully Fairing,2,Honda,10000,red,4
78,Naked,4,BMW,7000,yellow,6
78,Fully Fairing,2,Honda,7000,black,8
78,Fully Fairing,4,BMW,8000,blue,7
78,Naked,4,BMW,7000,red,8
78,Naked,2,BMW,7000,red,6
78,Fully Fairing,4,Honda,10000,blue,3
78,Fully Fairing,4,Honda,10000,red,4
78,Fully Fairing,4,BMW,10000,blue,4
78,Naked,4,Honda,10000,yellow,5
78,Fully Fairing,4,Honda,10000,red,5
78,Fully Fairing,4,BMW,8000,yellow,7
79,Naked,4,Honda,7000,yellow,6
79,Fully Fairing,4,BMW,8000,red,8
79,Fully Fairing,4,Honda,7000,red,10
79,Fully Fairing,2,Honda,10000,red,3
79,Fully Fairing,2,Honda,8000,black,5
79,Naked,4,BMW,10000,red,2
79,Naked,4,Honda,10000,black,2
79,Naked,4,BMW,8000,red,7
79,Fully Fairing,4,Honda,8000,black,6
79,Naked,4,BMW,7000,yellow,7
79,Fully Fairing,2,BMW,8000,yellow,5
79,Naked,2,Honda,10000,blue,1
79,Fully Fairing,2,Honda,10000,red,3
79,Naked,4,BMW,7000,yellow,10
79,Fully Fairing,2,Honda,7000,black,7
79,Fully Fairing,4,BMW,8000,blue,5
79,Naked,4,BMW,7000,red,7
79,Naked,2,BMW,7000,red,8
79,Fully Fairing,4,Honda,10000,blue,3
79,Fully Fairing,4,Honda,10000,red,7
79,Fully Fairing,4,BMW,10000,blue,2
79,Naked,4,Honda,10000,yellow,2
79,Fully Fairing,4,Honda,10000,red,5
79,Fully Fairing,4,BMW,8000,yellow,8
80,Naked,4,Honda,7000,yellow,9
80,Fully Fairing,4,BMW,8000,red,10
80,Fully Fairing,4,Honda,7000,red,10
80,Fully Fairing,2,Honda,10000,red,2
80,Fully Fairing,2,Honda,8000,black,5
80,Naked,4,BMW,10000,red,1
80,Naked,4,Honda,10000,black,5
80,Naked,4,BMW,8000,red,6
80,Fully Fairing,4,Honda,8000,black,8
80,Naked,4,BMW,7000,yellow,6
80,Fully Fairing,2,BMW,8000,yellow,5
80,Naked,2,Honda,10000,blue,3
80,Fully Fairing,2,Honda,10000,red,2
80,Naked,4,BMW,7000,yellow,7
80,Fully Fairing,2,Honda,7000,black,8
80,Fully Fairing,4,BMW,8000,blue,6
80,Naked,4,BMW,7000,red,8
80,Naked,2,BMW,7000,red,5
80,Fully Fairing,4,Honda,10000,blue,6
80,Fully Fairing,4,Honda,10000,red,5
80,Fully Fairing,4,BMW,10000,blue,3
80,Naked,4,Honda,10000,yellow,5
80,Fully Fairing,4,Honda,10000,red,8
80,Fully Fairing,4,BMW,8000,yellow,8
81,Naked,4,Honda,7000,yellow,9
81,Fully Fairing,4,BMW,8000,red,7
81,Fully Fairing,4,Honda,7000,red,10
81,Fully Fairing,2,Honda,10000,red,3
81,Fully Fairing,2,Honda,8000,black,7
81,Naked,4,BMW,10000,red,2
81,Naked,4,Honda,10000,black,5
81,Naked,4,BMW,8000,red,4
81,Fully Fairing,4,Honda,8000,black,7
81,Naked,4,BMW,7000,yellow,9
81,Fully Fairing,2,BMW,8000,yellow,6
81,Naked,2,Honda,10000,blue,1
81,Fully Fairing,2,Honda,10000,red,5
81,Naked,4,BMW,7000,yellow,7
81,Fully Fairing,2,Honda,7000,black,7
81,Fully Fairing,4,BMW,8000,blue,6
81,Naked,4,BMW,7000,red,8
81,Naked,2,BMW,7000,red,9
81,Fully Fairing,4,Honda,10000,blue,5
81,Fully Fairing,4,Honda,10000,red,4
81,Fully Fairing,4,BMW,10000,blue,4
81,Naked,4,Honda,10000,yellow,4
81,Fully Fairing,4,Honda,10000,red,3
81,Fully Fairing,4,BMW,8000,yellow,7
82,Naked,4,Honda,7000,yellow,6
82,Fully Fairing,4,BMW,8000,red,10
82,Fully Fairing,4,Honda,7000,red,10
82,Fully Fairing,2,Honda,10000,red,5
82,Fully Fairing,2,Honda,8000,black,4
82,Naked,4,BMW,10000,red,5
82,Naked,4,Honda,10000,black,1
82,Naked,4,BMW,8000,red,6
82,Fully Fairing,4,Honda,8000,black,6
82,Naked,4,BMW,7000,yellow,5
82,Fully Fairing,2,BMW,8000,yellow,5
82,Naked,2,Honda,10000,blue,2
82,Fully Fairing,2,Honda,10000,red,5
82,Naked,4,BMW,7000,yellow,4
82,Fully Fairing,2,Honda,7000,black,6
82,Fully Fairing,4,BMW,8000,blue,6
82,Naked,4,BMW,7000,red,5
82,Naked,2,BMW,7000,red,3
82,Fully Fairing,4,Honda,10000,blue,5
82,Fully Fairing,4,Honda,10000,red,10
82,Fully Fairing,4,BMW,10000,blue,5
82,Naked,4,Honda,10000,yellow,1
82,Fully Fairing,4,Honda,10000,red,9
82,Fully Fairing,4,BMW,8000,yellow,9
83,Naked,4,Honda,7000,yellow,4
83,Fully Fairing,4,BMW,8000,red,9
83,Fully Fairing,4,Honda,7000,red,10
83,Fully Fairing,2,Honda,10000,red,9
83,Fully Fairing,2,Honda,8000,black,7
83,Naked,4,BMW,10000,red,5
83,Naked,4,Honda,10000,black,4
83,Naked,4,BMW,8000,red,5
83,Fully Fairing,4,Honda,8000,black,6
83,Naked,4,BMW,7000,yellow,6
83,Fully Fairing,2,BMW,8000,yellow,6
83,Naked,2,Honda,10000,blue,1
83,Fully Fairing,2,Honda,10000,red,6
83,Naked,4,BMW,7000,yellow,2
83,Fully Fairing,2,Honda,7000,black,6
83,Fully Fairing,4,BMW,8000,blue,4
83,Naked,4,BMW,7000,red,5
83,Naked,2,BMW,7000,red,4
83,Fully Fairing,4,Honda,10000,blue,6
83,Fully Fairing,4,Honda,10000,red,8
83,Fully Fairing,4,BMW,10000,blue,2
83,Naked,4,Honda,10000,yellow,5
83,Fully Fairing,4,Honda,10000,red,9
83,Fully Fairing,4,BMW,8000,yellow,6
84,Naked,4,Honda,7000,yellow,8
84,Fully Fairing,4,BMW,8000,red,10
84,Fully Fairing,4,Honda,7000,red,10
84,Fully Fairing,2,Honda,10000,red,6
84,Fully Fairing,2,Honda,8000,black,6
84,Naked,4,BMW,10000,red,4
84,Naked,4,Honda,10000,black,3
84,Naked,4,BMW,8000,red,8
84,Fully Fairing,4,Honda,8000,black,6
84,Naked,4,BMW,7000,yellow,7
84,Fully Fairing,2,BMW,8000,yellow,5
84,Naked,2,Honda,10000,blue,3
84,Fully Fairing,2,Honda,10000,red,5
84,Naked,4,BMW,7000,yellow,5
84,Fully Fairing,2,Honda,7000,black,7
84,Fully Fairing,4,BMW,8000,blue,2
84,Naked,4,BMW,7000,red,8
84,Naked,2,BMW,7000,red,8
84,Fully Fairing,4,Honda,10000,blue,3
84,Fully Fairing,4,Honda,10000,red,3
84,Fully Fairing,4,BMW,10000,blue,1
84,Naked,4,Honda,10000,yellow,4
84,Fully Fairing,4,Honda,10000,red,8
84,Fully Fairing,4,BMW,8000,yellow,5
85,Naked,4,Honda,7000,yellow,10
85,Fully Fairing,4,BMW,8000,red,8
85,Fully Fairing,4,Honda,7000,red,10
85,Fully Fairing,2,Honda,10000,red,6
85,Fully Fairing,2,Honda,8000,black,7
85,Naked,4,BMW,10000,red,4
85,Naked,4,Honda,10000,black,3
85,Naked,4,BMW,8000,red,7
85,Fully Fairing,4,Honda,8000,black,8
85,Naked,4,BMW,7000,yellow,7
85,Fully Fairing,2,BMW,8000,yellow,6
85,Naked,2,Honda,10000,blue,1
85,Fully Fairing,2,Honda,10000,red,5
85,Naked,4,BMW,7000,yellow,7
85,Fully Fairing,2,Honda,7000,black,8
85,Fully Fairing,4,BMW,8000,blue,5
85,Naked,4,BMW,7000,red,8
85,Naked,2,BMW,7000,red,2
85,Fully Fairing,4,Honda,10000,blue,3
85,Fully Fairing,4,Honda,10000,red,6
85,Fully Fairing,4,BMW,10000,blue,2
85,Naked,4,Honda,10000,yellow,5
85,Fully Fairing,4,Honda,10000,red,6
85,Fully Fairing,4,BMW,8000,yellow,6
86,Naked,4,Honda,7000,yellow,4
86,Fully Fairing,4,BMW,8000,red,7
86,Fully Fairing,4,Honda,7000,red,10
86,Fully Fairing,2,Honda,10000,red,6
86,Fully Fairing,2,Honda,8000,black,3
86,Naked,4,BMW,10000,red,4
86,Naked,4,Honda,10000,black,2
86,Naked,4,BMW,8000,red,5
86,Fully Fairing,4,Honda,8000,black,6
86,Naked,4,BMW,7000,yellow,5
86,Fully Fairing,2,BMW,8000,yellow,4
86,Naked,2,Honda,10000,blue,1
86,Fully Fairing,2,Honda,10000,red,3
86,Naked,4,BMW,7000,yellow,5
86,Fully Fairing,2,Honda,7000,black,6
86,Fully Fairing,4,BMW,8000,blue,4
86,Naked,4,BMW,7000,red,6
86,Naked,2,BMW,7000,red,9
86,Fully Fairing,4,Honda,10000,blue,7
86,Fully Fairing,4,Honda,10000,red,7
86,Fully Fairing,4,BMW,10000,blue,6
86,Naked,4,Honda,10000,yellow,2
86,Fully Fairing,4,Honda,10000,red,7
86,Fully Fairing,4,BMW,8000,yellow,6
87,Naked,4,Honda,7000,yellow,6
